"x"
0.0469999983906746
137.73442146633
275.421842934269
413.109264402208
550.796685870147
688.484107338086
826.171528806025
963.858950273964
1101.5463717419
1239.23379320984
1376.92121467778
1514.60863614572
1652.29605761366
1789.9834790816
1927.67090054954
2065.35832201748
2203.04574348542
2340.73316495336
2478.42058642129
2616.10800788923
2753.79542935717
2891.48285082511
3029.17027229305
3166.85769376099
3304.54511522893
3442.23253669687
3579.91995816481
3717.60737963275
3855.29480110069
3992.98222256862
4130.66964403656
4268.3570655045
4406.04448697244
4543.73190844038
4681.41932990832
4819.10675137626
4956.7941728442
5094.48159431214
5232.16901578008
5369.85643724802
5507.54385871595
5645.23128018389
5782.91870165183
5920.60612311977
6058.29354458771
6195.98096605565
6333.66838752359
6471.35580899153
6609.04323045947
6746.73065192741
6884.41807339535
7022.10549486328
7159.79291633122
7297.48033779916
7435.1677592671
7572.85518073504
7710.54260220298
7848.23002367092
7985.91744513886
8123.6048666068
8261.29228807474
8398.97970954267
8536.66713101061
8674.35455247855
8812.04197394649
8949.72939541443
9087.41681688237
9225.10423835031
9362.79165981825
9500.47908128619
9638.16650275413
9775.85392422207
9913.54134569001
10051.2287671579
10188.9161886259
10326.6036100938
10464.2910315618
10601.9784530297
10739.6658744976
10877.3532959656
11015.0407174335
11152.7281389015
11290.4155603694
11428.1029818373
11565.7904033053
11703.4778247732
11841.1652462412
11978.8526677091
12116.540089177
12254.227510645
12391.9149321129
12529.6023535808
12667.2897750488
12804.9771965167
12942.6646179847
13080.3520394526
13218.0394609205
13355.7268823885
13493.4143038564
13631.1017253244
13768.7891467923
13906.4765682602
14044.1639897282
14181.8514111961
14319.5388326641
14457.226254132
14594.9136755999
14732.6010970679
14870.2885185358
15007.9759400038
15145.6633614717
15283.3507829396
15421.0382044076
15558.7256258755
15696.4130473434
15834.1004688114
15971.7878902793
16109.4753117473
16247.1627332152
16384.8501546831
16522.5375761511
16660.224997619
16797.912419087
16935.5998405549
17073.2872620228
17210.9746834908
17348.6621049587
17486.3495264267
17624.0369478946
17761.7243693625
17899.4117908305
18037.0992122984
18174.7866337664
18312.4740552343
18450.1614767022
18587.8488981702
18725.5363196381
18863.223741106
19000.911162574
19138.5985840419
19276.2860055099
19413.9734269778
19551.6608484457
19689.3482699137
19827.0356913816
19964.7231128496
20102.4105343175
20240.0979557854
20377.7853772534
20515.4727987213
20653.1602201893
20790.8476416572
20928.5350631251
21066.2224845931
21203.909906061
21341.597327529
21479.2847489969
21616.9721704648
21754.6595919328
21892.3470134007
22030.0344348686
22167.7218563366
22305.4092778045
22443.0966992725
22580.7841207404
22718.4715422083
22856.1589636763
22993.8463851442
23131.5338066122
23269.2212280801
23406.908649548
23544.596071016
23682.2834924839
23819.9709139519
23957.6583354198
24095.3457568877
24233.0331783557
24370.7205998236
24508.4080212915
24646.0954427595
24783.7828642274
24921.4702856954
25059.1577071633
25196.8451286312
25334.5325500992
25472.2199715671
25609.9073930351
25747.594814503
25885.2822359709
26022.9696574389
26160.6570789068
26298.3445003748
26436.0319218427
26573.7193433106
26711.4067647786
26849.0941862465
26986.7816077145
27124.4690291824
27262.1564506503
27399.8438721183
27537.5312935862
27675.2187150541
27812.9061365221
27950.59355799
28088.280979458
28225.9684009259
28363.6558223938
28501.3432438618
28639.0306653297
28776.7180867977
28914.4055082656
29052.0929297335
29189.7803512015
29327.4677726694
29465.1551941374
29602.8426156053
29740.5300370732
29878.2174585412
30015.9048800091
30153.5923014771
30291.279722945
30428.9671444129
30566.6545658809
30704.3419873488
30842.0294088167
30979.7168302847
31117.4042517526
31255.0916732206
31392.7790946885
31530.4665161564
31668.1539376244
31805.8413590923
31943.5287805603
32081.2162020282
32218.9036234961
32356.5910449641
32494.278466432
32631.9658879
32769.6533093679
32907.3407308358
33045.0281523038
33182.7155737717
33320.4029952397
33458.0904167076
33595.7778381755
33733.4652596435
33871.1526811114
34008.8401025793
34146.5275240473
34284.2149455152
34421.9023669832
34559.5897884511
34697.277209919
34834.964631387
34972.6520528549
35110.3394743229
35248.0268957908
35385.7143172587
35523.4017387267
35661.0891601946
35798.7765816626
35936.4640031305
36074.1514245984
36211.8388460664
36349.5262675343
36487.2136890023
36624.9011104702
36762.5885319381
36900.2759534061
37037.963374874
37175.6507963419
37313.3382178099
37451.0256392778
37588.7130607458
37726.4004822137
37864.0879036816
38001.7753251496
38139.4627466175
38277.1501680855
38414.8375895534
38552.5250110213
38690.2124324893
38827.8998539572
38965.5872754252
39103.2746968931
39240.962118361
39378.649539829
39516.3369612969
39654.0243827649
39791.7118042328
39929.3992257007
40067.0866471687
40204.7740686366
40342.4614901045
40480.1489115725
40617.8363330404
40755.5237545084
40893.2111759763
41030.8985974442
